timestamp,reader,antenna,rssi,epc,phase_angle,channel_index,doppler_frequency,epc,(All),,,,,
1753823934,192.168.0.219:5084,1,-52,b'303435fc8803d056d15b963f',2076,11,273,,,,,,,
1753823934,192.168.0.219:5084,2,-53,b'303435fc8803d056d15b963f',3336,11,-2,,,,,,,
1753823934,192.168.0.219:5084,3,-53,b'303435fc8803d056d15b963f',1628,12,332,,,,,,,
1753823934,192.168.0.219:5084,1,-51,b'303435fc8803d056d15b963f',1564,12,234,,,,,,,
1753823934,192.168.0.219:5084,2,-52,b'303435fc8803d056d15b963f',1288,12,0,,,,,,,
1753823934,192.168.0.219:5084,3,-53,b'303435fc8803d056d15b963f',1716,12,195,,,,,,,
1753823934,192.168.0.219:5084,4,-55,b'303435fc8803d056d15b963f',2348,12,0,,,,,,,
1753823934,192.168.0.219:5084,1,-50,b'303435fc8803d056d15b963f',2032,12,371,,,,,,,
1753823934,192.168.0.219:5084,2,-50,b'303435fc8803d056d15b963f',1344,12,10,,,,,,,
1753823934,192.168.0.219:5084,3,-55,b'303435fc8803d056d15b963f',3952,13,117,,,,,,,
1753823934,192.168.0.219:5084,1,-48,b'303435fc8803d056d15b963f',572,13,-39,,,,,,,
1753823934,192.168.0.219:5084,2,-52,b'303435fc8803d056d15b963f',3572,13,39,,,,,,,
1753823934,192.168.0.219:5084,3,-56,b'303435fc8803d056d15b963f',4092,13,0,,,,,,,
1753823934,192.168.0.219:5084,4,-60,b'303435fc8803d056d15b963f',584,13,-371,,,,,,,
1753823934,192.168.0.219:5084,1,-49,b'303435fc8803d056d15b963f',688,13,449,,,,,,,
1753823934,192.168.0.219:5084,2,-52,b'303435fc8803d056d15b963f',292,13,1,,,,,,,
1753823934,192.168.0.219:5084,3,-55,b'303435fc8803d056d15b963f',2772,14,156,,,,,,,
1753823934,192.168.0.219:5084,1,-53,b'303435fc8803d056d15b963f',2944,14,39,,,,,,,
1753823934,192.168.0.219:5084,2,-53,b'303435fc8803d056d15b963f',2340,14,234,,,,,,,
1753823934,192.168.0.219:5084,3,-55,b'303435fc8803d056d15b963f',2744,14,-117,,,,,,,
1753823934,192.168.0.219:5084,4,-58,b'303435fc8803d056d15b963f',3056,14,0,,,,,,,
1753823934,192.168.0.219:5084,1,-53,b'303435fc8803d056d15b963f',3000,14,78,,,,,,,
1753823934,192.168.0.219:5084,2,-53,b'303435fc8803d056d15b963f',848,14,7,,,,,,,
1753823934,192.168.0.219:5084,3,-56,b'303435fc8803d056d15b963f',3476,15,332,,,,,,,
1753823934,192.168.0.219:5084,1,-55,b'303435fc8803d056d15b963f',3440,15,410,,,,,,,
1753823934,192.168.0.219:5084,2,-54,b'303435fc8803d056d15b963f',2888,15,234,,,,,,,
1753823934,192.168.0.219:5084,3,-55,b'303435fc8803d056d15b963f',3436,15,-39,,,,,,,
1753823934,192.168.0.219:5084,4,-57,b'303435fc8803d056d15b963f',3596,15,-234,,,,,,,
1753823934,192.168.0.219:5084,1,-53,b'303435fc8803d056d15b963f',3456,15,449,,,,,,,
1753823935,192.168.0.219:5084,2,-51,b'303435fc8803d056d15b963f',3824,15,-1,,,,,,,
1753823935,192.168.0.219:5084,3,-56,b'303435fc8803d056d15b963f',344,16,156,,,,,,,
1753823935,192.168.0.219:5084,1,-48,b'303435fc8803d056d15b963f',1024,16,410,,,,,,,
1753823935,192.168.0.219:5084,2,-52,b'303435fc8803d056d15b963f',3300,16,-156,,,,,,,
1753823935,192.168.0.219:5084,3,-56,b'303435fc8803d056d15b963f',3932,16,371,,,,,,,
1753823935,192.168.0.219:5084,4,-58,b'303435fc8803d056d15b963f',776,16,195,,,,,,,
1753823935,192.168.0.219:5084,1,-49,b'303435fc8803d056d15b963f',428,16,78,,,,,,,
1753823935,192.168.0.219:5084,2,-53,b'303435fc8803d056d15b963f',944,16,-1,,,,,,,
1753823935,192.168.0.219:5084,3,-56,b'303435fc8803d056d15b963f',3816,17,156,,,,,,,
1753823935,192.168.0.219:5084,1,-48,b'303435fc8803d056d15b963f',288,17,78,,,,,,,
1753823935,192.168.0.219:5084,2,-54,b'303435fc8803d056d15b963f',2984,17,-117,,,,,,,
1753823935,192.168.0.219:5084,3,-56,b'303435fc8803d056d15b963f',3912,17,-117,,,,,,,
1753823935,192.168.0.219:5084,4,-58,b'303435fc8803d056d15b963f',456,17,371,,,,,,,
1753823935,192.168.0.219:5084,1,-49,b'303435fc8803d056d15b963f',332,17,78,,,,,,,
1753823935,192.168.0.219:5084,2,-54,b'303435fc8803d056d15b963f',256,17,2,,,,,,,
1753823935,192.168.0.219:5084,3,-56,b'303435fc8803d056d15b963f',3304,18,449,,,,,,,
1753823935,192.168.0.219:5084,1,-48,b'303435fc8803d056d15b963f',3832,18,39,,,,,,,
1753823935,192.168.0.219:5084,2,-54,b'303435fc8803d056d15b963f',2292,18,371,,,,,,,
1753823935,192.168.0.219:5084,3,-56,b'303435fc8803d056d15b963f',3252,18,156,,,,,,,
1753823935,192.168.0.219:5084,4,-62,b'303435fc8803d056d15b963f',3244,18,195,,,,,,,
1753823935,192.168.0.219:5084,1,-52,b'303435fc8803d056d15b963f',3116,18,0,,,,,,,
1753823935,192.168.0.219:5084,2,-56,b'303435fc8803d056d15b963f',3776,18,0,,,,,,,
1753823935,192.168.0.219:5084,3,-61,b'303435fc8803d056d15b963f',568,19,39,,,,,,,
1753823935,192.168.0.219:5084,1,-54,b'303435fc8803d056d15b963f',888,19,78,,,,,,,
1753823935,192.168.0.219:5084,2,-56,b'303435fc8803d056d15b963f',3740,19,156,,,,,,,
1753823935,192.168.0.219:5084,3,-59,b'303435fc8803d056d15b963f',592,19,156,,,,,,,
1753823935,192.168.0.219:5084,4,-58,b'303435fc8803d056d15b963f',880,19,156,,,,,,,
1753823935,192.168.0.219:5084,1,-51,b'303435fc8803d056d15b963f',836,19,195,,,,,,,
1753823935,192.168.0.219:5084,2,-55,b'303435fc8803d056d15b963f',3272,19,2,,,,,,,
1753823935,192.168.0.219:5084,3,-60,b'303435fc8803d056d15b963f',2192,20,-488,,,,,,,
1753823935,192.168.0.219:5084,1,-51,b'303435fc8803d056d15b963f',2728,20,0,,,,,,,
1753823935,192.168.0.219:5084,2,-55,b'303435fc8803d056d15b963f',1196,20,605,,,,,,,
1753823935,192.168.0.219:5084,3,-60,b'303435fc8803d056d15b963f',2144,20,683,,,,,,,
1753823935,192.168.0.219:5084,4,-59,b'303435fc8803d056d15b963f',3080,20,-78,,,,,,,
1753823935,192.168.0.219:5084,1,-50,b'303435fc8803d056d15b963f',2812,20,-117,,,,,,,
1753823936,192.168.0.219:5084,2,-55,b'303435fc8803d056d15b963f',4064,20,0,,,,,,,
1753823936,192.168.0.219:5084,3,-59,b'303435fc8803d056d15b963f',3136,21,78,,,,,,,
1753823936,192.168.0.219:5084,1,-48,b'303435fc8803d056d15b963f',3528,21,117,,,,,,,
1753823936,192.168.0.219:5084,2,-54,b'303435fc8803d056d15b963f',2148,21,234,,,,,,,
1753823936,192.168.0.219:5084,3,-57,b'303435fc8803d056d15b963f',3388,21,488,,,,,,,
1753823936,192.168.0.219:5084,4,-55,b'303435fc8803d056d15b963f',3936,21,371,,,,,,,
1753823936,192.168.0.219:5084,1,-47,b'303435fc8803d056d15b963f',3876,21,195,,,,,,,
1753823936,192.168.0.219:5084,2,-54,b'303435fc8803d056d15b963f',3576,21,7,,,,,,,
1753823936,192.168.0.219:5084,3,-59,b'303435fc8803d056d15b963f',700,22,488,,,,,,,
1753823936,192.168.0.219:5084,1,-49,b'303435fc8803d056d15b963f',1328,22,-39,,,,,,,
1753823936,192.168.0.219:5084,2,-54,b'303435fc8803d056d15b963f',3576,22,273,,,,,,,
1753823936,192.168.0.219:5084,3,-59,b'303435fc8803d056d15b963f',656,22,839,,,,,,,
1753823936,192.168.0.219:5084,4,-58,b'303435fc8803d056d15b963f',1520,22,78,,,,,,,
1753823936,192.168.0.219:5084,1,-49,b'303435fc8803d056d15b963f',1292,22,0,,,,,,,
1753823936,192.168.0.219:5084,2,-54,b'303435fc8803d056d15b963f',3080,22,7,,,,,,,
1753823936,192.168.0.219:5084,3,-60,b'303435fc8803d056d15b963f',1968,23,410,,,,,,,
1753823936,192.168.0.219:5084,1,-47,b'303435fc8803d056d15b963f',2420,23,332,,,,,,,
1753823936,192.168.0.219:5084,2,-53,b'303435fc8803d056d15b963f',1016,23,-234,,,,,,,
1753823936,192.168.0.219:5084,3,-59,b'303435fc8803d056d15b963f',1900,23,449,,,,,,,
1753823936,192.168.0.219:5084,4,-54,b'303435fc8803d056d15b963f',2852,23,-566,,,,,,,
1753823936,192.168.0.219:5084,1,-47,b'303435fc8803d056d15b963f',2372,23,195,,,,,,,
1753823936,192.168.0.219:5084,2,-53,b'303435fc8803d056d15b963f',3596,23,-6,,,,,,,
1753823936,192.168.0.219:5084,3,-58,b'303435fc8803d056d15b963f',544,24,234,,,,,,,
1753823936,192.168.0.219:5084,1,-47,b'303435fc8803d056d15b963f',576,24,39,,,,,,,
1753823936,192.168.0.219:5084,2,-53,b'303435fc8803d056d15b963f',3620,24,-234,,,,,,,
1753823936,192.168.0.219:5084,3,-57,b'303435fc8803d056d15b963f',536,24,234,,,,,,,
1753823936,192.168.0.219:5084,4,-55,b'303435fc8803d056d15b963f',628,24,39,,,,,,,
1753823936,192.168.0.219:5084,1,-48,b'303435fc8803d056d15b963f',480,24,-156,,,,,,,
1753823936,192.168.0.219:5084,2,-53,b'303435fc8803d056d15b963f',228,24,10,,,,,,,
1753823936,192.168.0.219:5084,3,-57,b'303435fc8803d056d15b963f',1512,25,488,,,,,,,
1753823936,192.168.0.219:5084,1,-46,b'303435fc8803d056d15b963f',2008,25,-39,,,,,,,
1753823936,192.168.0.219:5084,2,-52,b'303435fc8803d056d15b963f',696,25,-39,,,,,,,
1753823936,192.168.0.219:5084,3,-56,b'303435fc8803d056d15b963f',2056,25,-156,,,,,,,
1753823936,192.168.0.219:5084,4,-53,b'303435fc8803d056d15b963f',3036,25,-39,,,,,,,
1753823936,192.168.0.219:5084,1,-45,b'303435fc8803d056d15b963f',2508,25,78,,,,,,,
1753823937,192.168.0.219:5084,2,-53,b'303435fc8803d056d15b963f',3640,25,2,,,,,,,
1753823937,192.168.0.219:5084,3,-54,b'303435fc8803d056d15b963f',684,26,332,,,,,,,
1753823937,192.168.0.219:5084,1,-47,b'303435fc8803d056d15b963f',1360,26,195,,,,,,,
1753823937,192.168.0.219:5084,2,-55,b'303435fc8803d056d15b963f',3600,26,1289,,,,,,,
1753823937,192.168.0.219:5084,3,-54,b'303435fc8803d056d15b963f',720,26,117,,,,,,,
1753823937,192.168.0.219:5084,4,-55,b'303435fc8803d056d15b963f',2112,26,39,,,,,,,
1753823937,192.168.0.219:5084,1,-47,b'303435fc8803d056d15b963f',1348,26,234,,,,,,,
1753823937,192.168.0.219:5084,2,-53,b'303435fc8803d056d15b963f',3680,26,1,,,,,,,
1753823937,192.168.0.219:5084,3,-55,b'303435fc8803d056d15b963f',2872,27,39,,,,,,,
1753823937,192.168.0.219:5084,1,-46,b'303435fc8803d056d15b963f',3076,27,78,,,,,,,
1753823937,192.168.0.219:5084,2,-54,b'303435fc8803d056d15b963f',1748,27,-273,,,,,,,
1753823937,192.168.0.219:5084,3,-56,b'303435fc8803d056d15b963f',2900,27,156,,,,,,,
1753823937,192.168.0.219:5084,4,-53,b'303435fc8803d056d15b963f',3784,27,234,,,,,,,
1753823937,192.168.0.219:5084,1,-46,b'303435fc8803d056d15b963f',3160,27,78,,,,,,,
1753823937,192.168.0.219:5084,2,-53,b'303435fc8803d056d15b963f',3568,27,-127,,,,,,,
1753823937,192.168.0.219:5084,3,-55,b'303435fc8803d056d15b963f',2676,28,-117,,,,,,,
1753823937,192.168.0.219:5084,1,-46,b'303435fc8803d056d15b963f',2972,28,39,,,,,,,
1753823937,192.168.0.219:5084,2,-54,b'303435fc8803d056d15b963f',1528,28,195,,,,,,,
1753823937,192.168.0.219:5084,3,-55,b'303435fc8803d056d15b963f',2668,28,-117,,,,,,,
1753823937,192.168.0.219:5084,4,-53,b'303435fc8803d056d15b963f',3520,28,273,,,,,,,
1753823937,192.168.0.219:5084,1,-46,b'303435fc8803d056d15b963f',2940,28,78,,,,,,,
1753823937,192.168.0.219:5084,2,-54,b'303435fc8803d056d15b963f',3128,28,3,,,,,,,
1753823937,192.168.0.219:5084,3,-55,b'303435fc8803d056d15b963f',2068,29,39,,,,,,,
1753823937,192.168.0.219:5084,1,-47,b'303435fc8803d056d15b963f',2452,29,195,,,,,,,
1753823937,192.168.0.219:5084,2,-55,b'303435fc8803d056d15b963f',1044,29,39,,,,,,,
1753823937,192.168.0.219:5084,3,-55,b'303435fc8803d056d15b963f',1976,29,273,,,,,,,
1753823937,192.168.0.219:5084,4,-55,b'303435fc8803d056d15b963f',3000,29,156,,,,,,,
1753823937,192.168.0.219:5084,1,-46,b'303435fc8803d056d15b963f',2248,29,39,,,,,,,
1753823937,192.168.0.219:5084,2,-51,b'303435fc8803d056d15b963f',636,29,-1,,,,,,,
1753823937,192.168.0.219:5084,3,-54,b'303435fc8803d056d15b963f',3560,30,-39,,,,,,,
1753823937,192.168.0.219:5084,1,-46,b'303435fc8803d056d15b963f',3588,30,78,,,,,,,
1753823937,192.168.0.219:5084,2,-52,b'303435fc8803d056d15b963f',2456,30,39,,,,,,,
1753823937,192.168.0.219:5084,3,-53,b'303435fc8803d056d15b963f',3280,30,195,,,,,,,
1753823937,192.168.0.219:5084,4,-55,b'303435fc8803d056d15b963f',60,30,332,,,,,,,
1753823937,192.168.0.219:5084,1,-45,b'303435fc8803d056d15b963f',3340,30,-117,,,,,,,
1753823938,192.168.0.219:5084,2,-51,b'303435fc8803d056d15b963f',536,30,447,,,,,,,
1753823938,192.168.0.219:5084,3,-54,b'303435fc8803d056d15b963f',1456,31,410,,,,,,,
1753823938,192.168.0.219:5084,1,-48,b'303435fc8803d056d15b963f',1132,31,371,,,,,,,
1753823938,192.168.0.219:5084,2,-53,b'303435fc8803d056d15b963f',500,31,-156,,,,,,,
1753823938,192.168.0.219:5084,3,-54,b'303435fc8803d056d15b963f',1416,31,371,,,,,,,
1753823938,192.168.0.219:5084,4,-57,b'303435fc8803d056d15b963f',1492,31,156,,,,,,,
1753823938,192.168.0.219:5084,1,-48,b'303435fc8803d056d15b963f',1116,31,117,,,,,,,
1753823938,192.168.0.219:5084,2,-52,b'303435fc8803d056d15b963f',3984,31,10,,,,,,,
1753823938,192.168.0.219:5084,3,-56,b'303435fc8803d056d15b963f',956,32,234,,,,,,,
1753823938,192.168.0.219:5084,1,-47,b'303435fc8803d056d15b963f',1432,32,195,,,,,,,
1753823938,192.168.0.219:5084,2,-55,b'303435fc8803d056d15b963f',4024,32,-527,,,,,,,
1753823938,192.168.0.219:5084,3,-56,b'303435fc8803d056d15b963f',908,32,566,,,,,,,
1753823938,192.168.0.219:5084,4,-55,b'303435fc8803d056d15b963f',1976,32,-78,,,,,,,
1753823938,192.168.0.219:5084,1,-47,b'303435fc8803d056d15b963f',1392,32,39,,,,,,,
1753823938,192.168.0.219:5084,2,-53,b'303435fc8803d056d15b963f',3252,32,-1,,,,,,,
1753823938,192.168.0.219:5084,3,-55,b'303435fc8803d056d15b963f',2272,33,449,,,,,,,
1753823938,192.168.0.219:5084,1,-47,b'303435fc8803d056d15b963f',2508,33,-78,,,,,,,
1753823938,192.168.0.219:5084,2,-53,b'303435fc8803d056d15b963f',988,33,371,,,,,,,
1753823938,192.168.0.219:5084,3,-55,b'303435fc8803d056d15b963f',2244,33,156,,,,,,,
1753823938,192.168.0.219:5084,4,-55,b'303435fc8803d056d15b963f',3144,33,156,,,,,,,
1753823938,192.168.0.219:5084,1,-47,b'303435fc8803d056d15b963f',2512,33,-195,,,,,,,
1753823938,192.168.0.219:5084,2,-52,b'303435fc8803d056d15b963f',1100,33,156,,,,,,,
1753823938,192.168.0.219:5084,3,-55,b'303435fc8803d056d15b963f',168,34,234,,,,,,,
1753823938,192.168.0.219:5084,4,-56,b'303435fc8803d056d15b963f',1632,34,78,,,,,,,
1753823938,192.168.0.219:5084,1,-47,b'303435fc8803d056d15b963f',1292,34,117,,,,,,,
1753823938,192.168.0.219:5084,2,-53,b'303435fc8803d056d15b963f',3680,34,-371,,,,,,,
1753823938,192.168.0.219:5084,3,-55,b'303435fc8803d056d15b963f',880,34,39,,,,,,,
1753823938,192.168.0.219:5084,4,-62,b'303435fc8803d056d15b963f',2104,34,-332,,,,,,,
1753823938,192.168.0.219:5084,1,-50,b'303435fc8803d056d15b963f',1544,34,78,,,,,,,
1753823938,192.168.0.219:5084,2,-54,b'303435fc8803d056d15b963f',2712,34,959,,,,,,,
1753823938,192.168.0.219:5084,3,-56,b'303435fc8803d056d15b963f',3980,35,-39,,,,,,,
1753823938,192.168.0.219:5084,1,-56,b'303435fc8803d056d15b963f',3252,35,195,,,,,,,
1753823938,192.168.0.219:5084,2,-56,b'303435fc8803d056d15b963f',2788,35,-117,,,,,,,
1753823938,192.168.0.219:5084,3,-56,b'303435fc8803d056d15b963f',3960,35,273,,,,,,,
1753823938,192.168.0.219:5084,4,-58,b'303435fc8803d056d15b963f',2896,35,78,,,,,,,
1753823939,192.168.0.219:5084,1,-57,b'303435fc8803d056d15b963f',3308,35,195,,,,,,,
1753823939,192.168.0.219:5084,2,-55,b'303435fc8803d056d15b963f',356,35,6,,,,,,,
1753823939,192.168.0.219:5084,3,-56,b'303435fc8803d056d15b963f',3352,36,566,,,,,,,
1753823939,192.168.0.219:5084,1,-55,b'303435fc8803d056d15b963f',3100,36,-39,,,,,,,
1753823939,192.168.0.219:5084,2,-54,b'303435fc8803d056d15b963f',2384,36,234,,,,,,,
1753823939,192.168.0.219:5084,3,-55,b'303435fc8803d056d15b963f',3356,36,78,,,,,,,
1753823939,192.168.0.219:5084,4,-57,b'303435fc8803d056d15b963f',2672,36,0,,,,,,,
1753823939,192.168.0.219:5084,1,-55,b'303435fc8803d056d15b963f',3064,36,78,,,,,,,
1753823939,192.168.0.219:5084,2,-52,b'303435fc8803d056d15b963f',3268,36,-1,,,,,,,
1753823939,192.168.0.219:5084,3,-56,b'303435fc8803d056d15b963f',2184,37,-410,,,,,,,
1753823939,192.168.0.219:5084,1,-51,b'303435fc8803d056d15b963f',2252,37,78,,,,,,,
1753823939,192.168.0.219:5084,2,-52,b'303435fc8803d056d15b963f',1120,37,410,,,,,,,
1753823939,192.168.0.219:5084,3,-56,b'303435fc8803d056d15b963f',2096,37,117,,,,,,,
1753823939,192.168.0.219:5084,4,-56,b'303435fc8803d056d15b963f',2012,37,-78,,,,,,,
1753823939,192.168.0.219:5084,1,-50,b'303435fc8803d056d15b963f',2072,37,273,,,,,,,
1753823939,192.168.0.219:5084,2,-52,b'303435fc8803d056d15b963f',800,37,78,,,,,,,
1753823939,192.168.0.219:5084,3,-55,b'303435fc8803d056d15b963f',3720,38,156,,,,,,,
1753823939,192.168.0.219:5084,4,-53,b'303435fc8803d056d15b963f',3036,38,-156,,,,,,,
1753823939,192.168.0.219:5084,1,-52,b'303435fc8803d056d15b963f',3004,38,78,,,,,,,
1753823939,192.168.0.219:5084,2,-54,b'303435fc8803d056d15b963f',2300,38,0,,,,,,,
1753823939,192.168.0.219:5084,3,-55,b'303435fc8803d056d15b963f',3620,38,-156,,,,,,,
1753823939,192.168.0.219:5084,4,-54,b'303435fc8803d056d15b963f',3032,38,-410,,,,,,,
1753823939,192.168.0.219:5084,1,-51,b'303435fc8803d056d15b963f',3008,38,39,,,,,,,
1753823939,192.168.0.219:5084,2,-51,b'303435fc8803d056d15b963f',800,38,959,,,,,,,
1753823939,192.168.0.219:5084,3,-56,b'303435fc8803d056d15b963f',2328,39,-273,,,,,,,
1753823939,192.168.0.219:5084,1,-48,b'303435fc8803d056d15b963f',2832,39,78,,,,,,,
1753823939,192.168.0.219:5084,2,-52,b'303435fc8803d056d15b963f',1004,39,78,,,,,,,
1753823939,192.168.0.219:5084,3,-56,b'303435fc8803d056d15b963f',2496,39,-527,,,,,,,
1753823939,192.168.0.219:5084,4,-57,b'303435fc8803d056d15b963f',3120,39,-117,,,,,,,
1753823939,192.168.0.219:5084,1,-49,b'303435fc8803d056d15b963f',2500,39,78,,,,,,,
1753823939,192.168.0.219:5084,2,-53,b'303435fc8803d056d15b963f',3620,39,1,,,,,,,
1753823939,192.168.0.219:5084,3,-56,b'303435fc8803d056d15b963f',2892,40,234,,,,,,,
1753823939,192.168.0.219:5084,1,-49,b'303435fc8803d056d15b963f',3216,40,78,,,,,,,
1753823939,192.168.0.219:5084,2,-53,b'303435fc8803d056d15b963f',1508,40,-156,,,,,,,
1753823939,192.168.0.219:5084,3,-56,b'303435fc8803d056d15b963f',2836,40,332,,,,,,,
1753823940,192.168.0.219:5084,4,-58,b'303435fc8803d056d15b963f',3868,40,234,,,,,,,
1753823940,192.168.0.219:5084,1,-49,b'303435fc8803d056d15b963f',3128,40,-39,,,,,,,
1753823940,192.168.0.219:5084,2,-52,b'303435fc8803d056d15b963f',4056,40,1,,,,,,,
1753823940,192.168.0.219:5084,3,-56,b'303435fc8803d056d15b963f',948,41,117,,,,,,,
1753823940,192.168.0.219:5084,1,-49,b'303435fc8803d056d15b963f',1056,41,234,,,,,,,
1753823940,192.168.0.219:5084,2,-52,b'303435fc8803d056d15b963f',4020,41,371,,,,,,,
1753823940,192.168.0.219:5084,3,-56,b'303435fc8803d056d15b963f',928,41,371,,,,,,,
1753823940,192.168.0.219:5084,4,-55,b'303435fc8803d056d15b963f',1464,41,527,,,,,,,
1753823940,192.168.0.219:5084,1,-48,b'303435fc8803d056d15b963f',1492,41,234,,,,,,,
1753823940,192.168.0.219:5084,2,-52,b'303435fc8803d056d15b963f',216,41,9,,,,,,,
1753823940,192.168.0.219:5084,3,-55,b'303435fc8803d056d15b963f',3500,42,-78,,,,,,,
1753823940,192.168.0.219:5084,1,-46,b'303435fc8803d056d15b963f',3788,42,-78,,,,,,,
1753823940,192.168.0.219:5084,2,-52,b'303435fc8803d056d15b963f',2256,42,-39,,,,,,,
1753823940,192.168.0.219:5084,3,-55,b'303435fc8803d056d15b963f',3416,42,156,,,,,,,
1753823940,192.168.0.219:5084,4,-52,b'303435fc8803d056d15b963f',480,42,39,,,,,,,
1753823940,192.168.0.219:5084,1,-45,b'303435fc8803d056d15b963f',3748,42,117,,,,,,,
1753823940,192.168.0.219:5084,2,-52,b'303435fc8803d056d15b963f',2236,42,488,,,,,,,
1753823940,192.168.0.219:5084,3,-55,b'303435fc8803d056d15b963f',2256,43,39,,,,,,,
1753823940,192.168.0.219:5084,4,-53,b'303435fc8803d056d15b963f',2492,43,371,,,,,,,
1753823940,192.168.0.219:5084,1,-48,b'303435fc8803d056d15b963f',2168,43,410,,,,,,,
1753823940,192.168.0.219:5084,2,-52,b'303435fc8803d056d15b963f',1176,43,156,,,,,,,
1753823940,192.168.0.219:5084,3,-55,b'303435fc8803d056d15b963f',2312,43,117,,,,,,,
1753823940,192.168.0.219:5084,4,-53,b'303435fc8803d056d15b963f',2568,43,-78,,,,,,,
1753823940,192.168.0.219:5084,1,-49,b'303435fc8803d056d15b963f',2228,43,195,,,,,,,
1753823940,192.168.0.219:5084,2,-51,b'303435fc8803d056d15b963f',3632,43,831,,,,,,,
1753823940,192.168.0.219:5084,3,-56,b'303435fc8803d056d15b963f',652,44,117,,,,,,,
1753823940,192.168.0.219:5084,1,-48,b'303435fc8803d056d15b963f',740,44,371,,,,,,,
1753823940,192.168.0.219:5084,2,-54,b'303435fc8803d056d15b963f',3756,44,410,,,,,,,
1753823940,192.168.0.219:5084,3,-55,b'303435fc8803d056d15b963f',696,44,156,,,,,,,
1753823940,192.168.0.219:5084,4,-54,b'303435fc8803d056d15b963f',1104,44,78,,,,,,,
1753823940,192.168.0.219:5084,1,-48,b'303435fc8803d056d15b963f',768,44,234,,,,,,,
1753823940,192.168.0.219:5084,2,-54,b'303435fc8803d056d15b963f',3768,44,1,,,,,,,
1753823940,192.168.0.219:5084,3,-55,b'303435fc8803d056d15b963f',2728,45,0,,,,,,,
1753823940,192.168.0.219:5084,1,-50,b'303435fc8803d056d15b963f',2224,45,410,,,,,,,
1753823940,192.168.0.219:5084,2,-54,b'303435fc8803d056d15b963f',1696,45,0,,,,,,,
1753823940,192.168.0.219:5084,3,-55,b'303435fc8803d056d15b963f',2692,45,-234,,,,,,,
1753823941,192.168.0.219:5084,4,-53,b'303435fc8803d056d15b963f',2580,45,39,,,,,,,
1753823941,192.168.0.219:5084,1,-51,b'303435fc8803d056d15b963f',2152,45,39,,,,,,,
1753823941,192.168.0.219:5084,2,-54,b'303435fc8803d056d15b963f',44,45,2,,,,,,,
1753823941,192.168.0.219:5084,3,-53,b'303435fc8803d056d15b963f',708,46,0,,,,,,,
1753823941,192.168.0.219:5084,1,-46,b'303435fc8803d056d15b963f',1412,46,234,,,,,,,
1753823941,192.168.0.219:5084,2,-55,b'303435fc8803d056d15b963f',40,46,-117,,,,,,,
1753823941,192.168.0.219:5084,3,-51,b'303435fc8803d056d15b963f',700,46,195,,,,,,,
1753823941,192.168.0.219:5084,4,-55,b'303435fc8803d056d15b963f',2748,46,-39,,,,,,,
1753823941,192.168.0.219:5084,1,-47,b'303435fc8803d056d15b963f',1612,46,-78,,,,,,,
1753823941,192.168.0.219:5084,2,-54,b'303435fc8803d056d15b963f',392,46,1,,,,,,,
1753823941,192.168.0.219:5084,3,-54,b'303435fc8803d056d15b963f',3328,47,117,,,,,,,
1753823941,192.168.0.219:5084,1,-48,b'303435fc8803d056d15b963f',3664,47,195,,,,,,,
1753823941,192.168.0.219:5084,2,-54,b'303435fc8803d056d15b963f',2456,47,449,,,,,,,
1753823941,192.168.0.219:5084,3,-54,b'303435fc8803d056d15b963f',3328,47,78,,,,,,,
1753823941,192.168.0.219:5084,4,-55,b'303435fc8803d056d15b963f',812,47,78,,,,,,,
1753823941,192.168.0.219:5084,1,-48,b'303435fc8803d056d15b963f',3732,47,156,,,,,,,
1753823941,192.168.0.219:5084,2,-54,b'303435fc8803d056d15b963f',2448,47,-78,,,,,,,
1753823941,192.168.0.219:5084,3,-56,b'303435fc8803d056d15b963f',784,48,371,,,,,,,
1753823941,192.168.0.219:5084,4,-55,b'303435fc8803d056d15b963f',944,48,117,,,,,,,
1753823941,192.168.0.219:5084,1,-53,b'303435fc8803d056d15b963f',3600,48,78,,,,,,,
1753823941,192.168.0.219:5084,2,-55,b'303435fc8803d056d15b963f',3968,48,156,,,,,,,
1753823941,192.168.0.219:5084,3,-56,b'303435fc8803d056d15b963f',756,48,-78,,,,,,,
1753823941,192.168.0.219:5084,4,-55,b'303435fc8803d056d15b963f',964,48,78,,,,,,,
1753823941,192.168.0.219:5084,1,-53,b'303435fc8803d056d15b963f',3580,48,-273,,,,,,,
1753823941,192.168.0.219:5084,2,-51,b'303435fc8803d056d15b963f',876,48,-447,,,,,,,
1753823941,192.168.0.219:5084,3,-52,b'303435fc8803d056d15b963f',1336,49,761,,,,,,,
1753823941,192.168.0.219:5084,1,-47,b'303435fc8803d056d15b963f',2252,49,0,,,,,,,
1753823941,192.168.0.219:5084,2,-53,b'303435fc8803d056d15b963f',288,49,-156,,,,,,,
1753823941,192.168.0.219:5084,3,-53,b'303435fc8803d056d15b963f',1016,49,566,,,,,,,
1753823941,192.168.0.219:5084,4,-55,b'303435fc8803d056d15b963f',3328,49,117,,,,,,,
1753823941,192.168.0.219:5084,1,-48,b'303435fc8803d056d15b963f',1980,49,39,,,,,,,
1753823941,192.168.0.219:5084,2,-51,b'303435fc8803d056d15b963f',3516,49,1,,,,,,,
1753823941,192.168.0.219:5084,3,-55,b'303435fc8803d056d15b963f',124,50,78,,,,,,,
